2015AGUFM.P33C2136M|2015|High Spatial Resolution <SUP>40</SUP>Ar/<SUP>39</SUP>Ar Geochronology of Impact Melt Breccias from Apollo 17 Boulders at Stations 2, 6, and 7|Mercer, C. M., Hodges, K. V., Jolliff, B. L., Van Soest, M. C., Wartho, J. A., Weirich, J. R.|AGU Fall Meeting Abstracts|||P33C|Several boulders located at the bases of the North and South Massifs were among the primary field targets of the Apollo 17 mission to the Taurus-Littrow Valley on the Moon [1]. Some boulders are polylithologic, including Boulder 1 at Station 2 and the boulders at Stations 6 and 7. These boulders were the subjects of consortium studies [2, 3] that included 40Ar/39Ar geochronology to determine the ages of distinct lithologies within each boulder [e.g., 4-6]. We report new 40Ar/39Ar data for the impact melt breccias 72255, 76315, 77075, and 77135 obtained using the UV laser ablation microprobe (UVLAMP) methods of [7]. For 72255, we obtained a preliminary isochron date ca. 3814 Ma from 22 melt analyses, which is younger than published plateau dates (e.g., 3951-3835 Ma [4, 8]). Fifteen melt analyses of 76315 yield a preliminary isochron date ca. 3850 Ma, younger than the 3900 ± 16 Ma date reported by [8]. Melt analyses of 77075 yield preliminary dates between ca. 3797-3584 Ma, possibly reflecting partial loss of 40Ar. In this case, the oldest date may provide a minimum age for the formation of melt in 77075. Finally, the UVLAMP dates for the 77135 melt range from 3810-3361 Ma and corresponding Ca/K ratios range from ca. 100-6. Electron microprobe analyses of small (ca. 10s of microns wide) pockets of K-rich materials show that both K-rich glass and K-feldspar are present. The UVLAMP dates for 77135 likely reflect spatially variable 40Ar loss, consistent with published step heating results [e.g., 6]. References: [1] Schmitt (1973) Science, 182, 681-690. [2] Ryder (1993). Catalog of Apollo 17 Rocks: Volume 1 - Stations 2 and 3 (South Massif). LPI. [3] Ryder (1993). Catalog of Apollo 17 Rocks: Volume 4 - North Massif. LPI. [4] Leich et al. (1975) The Moon, 14, 407-444. [5] Cadogan & Turner (1976). LPSC, 7, 2267-2285. [6] Stettler et al. (1978). LPSC, 9, 1113-1115. [7] Mercer et al. (2015) Sci. Adv., 1, e1400050. [8] Dalrymple & Ryder (1996). JGR, 101, 26069-26084.
1996JGR...10126069D|1996|Argon-40/argon-39 age spectra of Apollo 17 highlands breccia samples by laser step heating and the age of the Serenitatis basin|Dalrymple, G. Brent, Ryder, Graham|Journal of Geophysical Research|101|E11|26069|We have obtained high-resolution (21-63 steps) <SUP>40</SUP>Ar/<SUP>39</SUP>Ar age spectra using a continuous laser system on 19 submilligram samples of melt rocks and clasts from Apollo 17 samples collected from the pre-Imbrian highlands in the easternmost part of the Serenitatis basin. The samples include poikilitic melt rocks inferred to have been formed in the Serenitatis basin-forming impact, aphanitic melt rock whose compositions vary and whose provenance is uncertain, and granulite, gabbro, and melt clasts. Three of the poikilitic melts have similar age spectrum plateau ages (72395,96, 3893+/-16 Ma (2σ) 72535, 7, 3887+/-16 Ma; 76315, 150, 3900+/-16 Ma) with a weighted mean age of 3893+/-9 Ma, which we interpret as the best age for the Serenitatis basin-forming impact. Published <SUP>40</SUP>Ar/<SUP>39</SUP>Ar age spectrum ages of Apollo 17 poikilitic melts are consistent with our new age but are much less precise. Two poikilitic melts did not give plateaus and the maxima in their age spectra indicate ages of >=3869 Ma (72558,7) and >=3743 Ma (77135,178). Plateau ages of two poikilitic melts and two gabbro clasts from 73155 range from 3854+/-16 Ma to 3937+/-16 Ma and have probably been affected by the ubiquitous (older?) clasts and by post-formation heating (impact) events. Plateau ages from two of the aphanitic melt ``blobs'' and two granulites in sample 72255 fall in the narrow range of 3850+/-16 Ma to 3869+/-16 Ma with a weighted mean of 3862+/-8 Ma. Two of the aphanitic melt blobs from 72255 have ages of 3883+/-16 Ma and >=3894 Ma, whereas a poikilitic melt clast (of different composition from the ``Serenitatis'' melts) has an age of 3835+/-16 Ma, which is the upper limit for the accretion of 72255. These data suggest that either the aphanitic melts vary in age, as is also suggested by their varying chemical compositions, or they formed in the 72255 accretionary event about 3.84-3.85 Ga and older relict material is responsible for the dispersion of ages. In any case the aphanitic melts do not appear to be Serenitatis products. Our age for the Serenitatis impact shows, on the basis of the isotopic age evidence alone, that Serenitatis is >20-25 Ma and probably >55-60 Ma older than Imbrium (<=3870 Ma and probably <=3836 Ma [Dalrymple and Ryder, 1993]). Noritic granulite sample 78527 has a plateau age of 4146+/-17 Ma, representing a minimum age for cooling of this sample in the early lunar crust. So far there is no convincing evidence in the lunar melt rock record for basin-forming impacts significantly older than 3.9 Ga.
1992ga17.conf...42N|1992|Lithologies Contributing to the Clast Population in Apollo 17 LKFM Basaltic Impact Melts|Norman, M. D., Taylor, G. J., Spudis, P., Ryder, G.|Geology of the Apollo 17 Landing Site|||42|LKFM basaltic impact melts are abundant among Apollo lunar samples, especially those from Apollo 15, 16, and 17. They are generally basaltic in composition, but are found exclusively as impact melts. They seem to be related to basins and so could represent the composition of the lower lunar crust. They contain lithic clasts that cannot be mixed in any proportion to produce the composition of the melt matrix; components rich in transition elements (Ti, Cr, Sc) and REE are not considered. To search for the mysterious cryptic component, we previously investigated the mineral clast population in two Apollo 14 LKFM basaltic impact melts, 15445 and 15455. The cryptic component was not present in the mineral clast assemblage of these breccias either, but some olivine and pyroxene grains appeared to be from lithologies not represented among identified igneous rocks from the lunar highlands. In addition, none of the mineral clasts could be unambiguously assigned to a ferroan anorthosite source. We have now extended this study to Apollo 17, starting with two LKFM impact melt breccias (76295 and 76315) from the Apollo 17 station 6 boulder. The results from the study are presented.
1976LPSC....7.2251M|1976|Textures and compositions of metal particles in Apollo 17, Station 6 boulder samples.|Misra, K. C., Walker, B. M., Taylor, L. A.|Lunar and Planetary Science Conference Proceedings|2||2251|Eighteen sections representing five matrix samples - 76015, 76215, 76275, 76295, and 76315 - from the Station 6 boulder were examined with emphasis on the textures and compositions of their native FeNi metal particles. It is found that many of the complex multiphase structures of the metal particles observed in the study cannot be explained by a continuous two-stage cooling of the impact-melt sheet. It is suggested that at least locally the boulder samples must have experienced multistage cooling and heating.
1975Moon...14..385J|1975|History of Boulder 1 at Station 2, Apollo 17 Based on Trace Element Interrelationships|Jovanovic, Stanka, Reed, George W., Jr.|Moon|14|3-4|385|Correlations among the trace and minor element pairs Cl and Br, Cl and P<SUB>2</SUB>O<SUB>5</SUB>, and Ru and Os, present in parent igneous rocks, generally survived the processes of boulder breccia formation. Fractions of the Cl, Br, and Hg that are mobilized by water leaching and/or volatilization at moderate temperatures (⩽450°C) place constraints on the thermal history of Boulder 1 and its component breccias. Since, and possibly during, consolidation, the boulder has probably not been subjected to temperatures of ⩾450°C. The parent rocks of the Apollo 17 boulder and breccia samples studied could have been derived from two initial magmas. Boulder 1, Station 2 gray competent breccias 72255 and 72275 Clast #2 appear to be genetically unrelated to gray competent breccia and anorthositic material 72215, or to light friable breccia 72275; they do appear to be related to samples 72395 (Boulder 2) and 76315 (Station 6 boulder). Vapor clouds from apparently external sources permeated the source regions of the boulders.
